YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2020-W53,2,,0,0,,PT,10295909,PT,Age80+,COM,675863
2021-W01,12142,,0,0,,PTCSR05,10295909,PT,ALL,COM,
2021-W01,8936,,3,0,,PTCSR04,10295909,PT,ALL,COM,
2021-W01,70,,1,0,,PTCSR03,10295909,PT,ALL,COM,
2021-W01,1230,,0,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W01,3448,,0,0,,PTCSR01,10295909,PT,ALL,COM,
2021-W01,42196,,5,0,86589,PT,10295909,PT,ALL,COM,8578859
2021-W01,115,,0,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W01,16253,,1,0,,PTCSR07,10295909,PT,ALL,COM,
2021-W01,1515,,0,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W01,24392,,3,0,,PT,10295909,PT,Age25_49,COM,3360653
2021-W01,8396,,0,0,,PT,10295909,PT,Age50_59,COM,1485319
2021-W01,4116,,0,0,,PT,10295909,PT,Age60_69,COM,1299674
2021-W01,702,,1,0,,PT,10295909,PT,Age70_79,COM,981649
2021-W01,3070,,1,0,,PT,10295909,PT,Age80+,COM,675863
2021-W01,1,,0,0,,PT,10295909,PT,AgeUNK,COM,
2021-W02,14,,0,0,,PTCSR04,10295909,PT,ALL,MOD,
2021-W02,12603,,22,0,,PTCSR04,10295909,PT,ALL,COM,
2021-W02,4,,0,0,,PTCSR03,10295909,PT,ALL,MOD,
2021-W02,15,,3,0,,PTCSR03,10295909,PT,ALL,COM,
2021-W02,14377,,21,0,,PTCSR07,10295909,PT,ALL,COM,
2021-W02,3,,0,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W02,1346,,3,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W02,5334,,10,0,,PTCSR01,10295909,PT,ALL,COM,
2021-W02,1454,,0,0,8400,PT,10295909,PT,ALL,MOD,8578859
2021-W02,46175,,1160,0,95940,PT,10295909,PT,ALL,COM,8578859
2021-W02,740,,0,0,,PTCSR07,10295909,PT,ALL,MOD,
2021-W02,6,,0,0,,PTCSR06,10295909,PT,ALL,MOD,
2021-W02,27,,3,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W02,687,,0,0,,PTCSR05,10295909,PT,ALL,MOD,
2021-W02,12473,,1098,0,,PTCSR05,10295909,PT,ALL,COM,
2021-W02,1235,,55,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W02,132,,0,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W02,968,,0,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W02,14614,,778,0,,PT,10295909,PT,Age25_49,COM,3360653
2021-W02,7878,,211,0,,PT,10295909,PT,Age50_59,COM,1485319
2021-W02,175,,0,0,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W02,4799,,116,0,,PT,10295909,PT,Age60_69,COM,1299674
2021-W02,139,,0,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W02,3427,,0,0,,PT,10295909,PT,Age70_79,COM,981649
2021-W02,40,,0,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W02,14206,,0,0,,PT,10295909,PT,Age80+,COM,675863
2021-W03,62,,0,0,,PTCSR04,10295909,PT,ALL,MOD,
2021-W03,36693,,9003,0,,PTCSR05,10295909,PT,ALL,COM,
2021-W03,927,,0,0,,PTCSR05,10295909,PT,ALL,MOD,
2021-W03,79,,58,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W03,3,,0,0,,PTCSR06,10295909,PT,ALL,MOD,
2021-W03,31441,,12647,1,,PTCSR07,10295909,PT,ALL,COM,
2021-W03,498,,1,0,,PTCSR07,10295909,PT,ALL,MOD,
2021-W03,36659,,6230,2,,PTCSR04,10295909,PT,ALL,COM,
2021-W03,1,,0,0,0,PT,10295909,PT,ALL,AZ,8578859
2021-W03,118715,,30049,3,47970,PT,10295909,PT,ALL,COM,8578859
2021-W03,1506,,1,0,0,PT,10295909,PT,ALL,MOD,8578859
2021-W03,10421,,1128,0,,PTCSR01,10295909,PT,ALL,COM,
2021-W03,11,,0,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W03,3371,,942,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W03,3,,0,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W03,51,,41,0,,PTCSR03,10295909,PT,ALL,COM,
2021-W03,2,,0,0,,PTCSR03,10295909,PT,ALL,MOD,
2021-W03,1,,0,0,,PTCSR04,10295909,PT,ALL,AZ,
2021-W03,3623,,1132,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W03,119,,0,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W03,35822,,20211,2,,PT,10295909,PT,Age25_49,COM,3360653
2021-W03,966,,1,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W03,19458,,5992,0,,PT,10295909,PT,Age50_59,COM,1485319
2021-W03,1,,0,0,,PT,10295909,PT,Age50_59,AZ,1485319
2021-W03,288,,0,0,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W03,11392,,2678,1,,PT,10295909,PT,Age60_69,COM,1299674
2021-W03,121,,0,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W03,11,,0,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W03,9667,,33,0,,PT,10295909,PT,Age70_79,COM,981649
2021-W03,38683,,3,0,,PT,10295909,PT,Age80+,COM,675863
2021-W03,1,,0,0,,PT,10295909,PT,Age80+,MOD,675863
2021-W04,30,,66,1,,PTCSR03,10295909,PT,ALL,COM,
2021-W04,34,,0,0,,PTCSR04,10295909,PT,ALL,MOD,
2021-W04,213,,0,0,,PTCSR07,10295909,PT,ALL,MOD,
2021-W04,14152,,15368,0,,PTCSR07,10295909,PT,ALL,COM,
2021-W04,70,,106,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W04,246,,0,0,,PTCSR05,10295909,PT,ALL,MOD,
2021-W04,17350,,11359,1,,PTCSR05,10295909,PT,ALL,COM,
2021-W04,1,,0,0,,PTCSR06,10295909,PT,ALL,MOD,
2021-W04,4788,,8382,2,,PTCSR04,10295909,PT,ALL,COM,
2021-W04,2,,0,0,,PTCSR03,10295909,PT,ALL,MOD,
2021-W04,7,,0,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W04,40828,,39577,5,99450,PT,10295909,PT,ALL,COM,8578859
2021-W04,508,,0,0,10800,PT,10295909,PT,ALL,MOD,8578859
2021-W04,2308,,3084,1,,PTCSR01,10295909,PT,ALL,COM,
2021-W04,5,,0,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W04,2130,,1211,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W04,1356,,1358,1,,PT,10295909,PT,Age18_24,COM,775701
2021-W04,19,,0,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W04,15349,,22946,3,,PT,10295909,PT,Age25_49,COM,3360653
2021-W04,335,,0,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W04,7517,,7972,0,,PT,10295909,PT,Age50_59,COM,1485319
2021-W04,100,,0,0,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W04,48,,0,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W04,5137,,3933,0,,PT,10295909,PT,Age60_69,COM,1299674
2021-W04,4221,,619,1,,PT,10295909,PT,Age70_79,COM,981649
2021-W04,4,,0,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W04,7233,,2746,0,,PT,10295909,PT,Age80+,COM,675863
2021-W04,2,,0,0,,PT,10295909,PT,Age80+,MOD,675863
2021-W05,7,,0,0,,PTCSR03,10295909,PT,ALL,MOD,
2021-W05,4,,26,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W05,22,,0,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W05,1,,0,0,,PTCSR07,10295909,PT,ALL,AZ,
2021-W05,1041,,1229,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W05,3,,0,0,,PTCSR02,10295909,PT,ALL,AZ,
2021-W05,33,,0,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W05,1411,,4297,1,,PTCSR01,10295909,PT,ALL,COM,
2021-W05,4968,,8832,1,,PTCSR05,10295909,PT,ALL,COM,
2021-W05,3591,,0,0,,PTCSR05,10295909,PT,ALL,MOD,
2021-W05,544,,0,0,,PTCSR04,10295909,PT,ALL,MOD,
2021-W05,15,,0,0,,PTCSR06,10295909,PT,ALL,MOD,
2021-W05,5,,0,0,43200,PT,10295909,PT,ALL,AZ,8578859
2021-W05,1,,0,0,,PTCSR01,10295909,PT,ALL,AZ,
2021-W05,6553,,0,0,0,PT,10295909,PT,ALL,MOD,8578859
2021-W05,12386,,35575,2,63180,PT,10295909,PT,ALL,COM,8578859
2021-W05,1893,,9096,0,,PTCSR04,10295909,PT,ALL,COM,
2021-W05,3067,,12081,0,,PTCSR07,10295909,PT,ALL,COM,
2021-W05,2341,,0,0,,PTCSR07,10295909,PT,ALL,MOD,
2021-W05,2,,14,0,,PTCSR03,10295909,PT,ALL,COM,
2021-W05,403,,0,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W05,377,,904,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W05,4095,,0,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W05,1,,0,0,,PT,10295909,PT,Age25_49,AZ,3360653
2021-W05,3415,,11661,1,,PT,10295909,PT,Age25_49,COM,3360653
2021-W05,1,,0,0,,PT,10295909,PT,Age50_59,AZ,1485319
2021-W05,1071,,0,0,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W05,1932,,6205,1,,PT,10295909,PT,Age50_59,COM,1485319
2021-W05,1,,0,0,,PT,10295909,PT,Age60_69,AZ,1299674
2021-W05,1381,,3917,0,,PT,10295909,PT,Age60_69,COM,1299674
2021-W05,692,,0,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W05,2,,0,0,,PT,10295909,PT,Age70_79,AZ,981649
2021-W05,1070,,2526,0,,PT,10295909,PT,Age70_79,COM,981649
2021-W05,272,,0,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W05,4183,,10360,0,,PT,10295909,PT,Age80+,COM,675863
2021-W05,20,,0,0,,PT,10295909,PT,Age80+,MOD,675863
2021-W06,9344,,0,0,48000,PT,10295909,PT,ALL,AZ,8578859
2021-W06,0,,5,0,,PTCSR06,10295909,PT,ALL,MOD,
2021-W06,3052,,0,0,,PTCSR05,10295909,PT,ALL,AZ,
2021-W06,640,,424,0,,PTCSR05,10295909,PT,ALL,MOD,
2021-W06,682,,579,0,,PTCSR07,10295909,PT,ALL,MOD,
2021-W06,4707,,27817,6,,PTCSR07,10295909,PT,ALL,COM,
2021-W06,3051,,0,0,,PTCSR07,10295909,PT,ALL,AZ,
2021-W06,31,,0,0,,PTCSR06,10295909,PT,ALL,AZ,
2021-W06,13,,69,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W06,10557,,29041,6,,PTCSR05,10295909,PT,ALL,COM,
2021-W06,92,,9,0,,PTCSR04,10295909,PT,ALL,MOD,
2021-W06,5989,,26928,4,,PTCSR04,10295909,PT,ALL,COM,
2021-W06,1367,,0,0,,PTCSR04,10295909,PT,ALL,AZ,
2021-W06,1,,2,0,,PTCSR03,10295909,PT,ALL,MOD,
2021-W06,12,,43,0,,PTCSR03,10295909,PT,ALL,COM,
2021-W06,10,,0,0,,PTCSR03,10295909,PT,ALL,AZ,
2021-W06,4,,1,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W06,1168,,2877,1,,PTCSR02,10295909,PT,ALL,COM,
2021-W06,1189,,0,0,,PTCSR02,10295909,PT,ALL,AZ,
2021-W06,139,,0,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W06,2550,,8696,2,,PTCSR01,10295909,PT,ALL,COM,
2021-W06,644,,0,0,,PTCSR01,10295909,PT,ALL,AZ,
2021-W06,1558,,1020,0,22800,PT,10295909,PT,ALL,MOD,8578859
2021-W06,24996,,95471,19,87750,PT,10295909,PT,ALL,COM,8578859
2021-W06,98,,78,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W06,566,,2866,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W06,688,,0,0,,PT,10295909,PT,Age18_24,AZ,775701
2021-W06,4877,,29168,8,,PT,10295909,PT,Age25_49,COM,3360653
2021-W06,6648,,0,0,,PT,10295909,PT,Age25_49,AZ,3360653
2021-W06,897,,667,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W06,1553,,0,0,,PT,10295909,PT,Age50_59,AZ,1485319
2021-W06,2583,,15608,3,,PT,10295909,PT,Age50_59,COM,1485319
2021-W06,328,,123,0,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W06,1715,,9241,1,,PT,10295909,PT,Age60_69,COM,1299674
2021-W06,159,,113,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W06,453,,0,0,,PT,10295909,PT,Age60_69,AZ,1299674
2021-W06,1,,0,0,,PT,10295909,PT,Age70_79,AZ,981649
2021-W06,59,,39,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W06,1887,,7676,3,,PT,10295909,PT,Age70_79,COM,981649
2021-W06,13339,,30845,4,,PT,10295909,PT,Age80+,COM,675863
2021-W06,17,,0,0,,PT,10295909,PT,Age80+,MOD,675863
2021-W07,664,,0,0,,PTCSR02,10295909,PT,ALL,AZ,
2021-W07,2021,,2773,2,,PTCSR01,10295909,PT,ALL,COM,
2021-W07,1755,,0,0,,PTCSR01,10295909,PT,ALL,AZ,
2021-W07,9469,,1632,1,0,PT,10295909,PT,ALL,MOD,8578859
2021-W07,47014,,46829,18,92430,PT,10295909,PT,ALL,COM,8578859
2021-W07,40986,,5,0,86400,PT,10295909,PT,ALL,AZ,8578859
2021-W07,15001,,2,0,,PTCSR07,10295909,PT,ALL,AZ,
2021-W07,258,,9,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W07,7,,28,1,,PTCSR03,10295909,PT,ALL,COM,
2021-W07,4363,,441,1,,PTCSR07,10295909,PT,ALL,MOD,
2021-W07,13298,,14367,4,,PTCSR07,10295909,PT,ALL,COM,
2021-W07,0,,3,0,,PTCSR06,10295909,PT,ALL,MOD,
2021-W07,14,,72,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W07,86,,0,0,,PTCSR06,10295909,PT,ALL,AZ,
2021-W07,2525,,1105,0,,PTCSR05,10295909,PT,ALL,MOD,
2021-W07,16011,,17748,8,,PTCSR05,10295909,PT,ALL,COM,
2021-W07,13880,,3,0,,PTCSR05,10295909,PT,ALL,AZ,
2021-W07,2153,,66,0,,PTCSR04,10295909,PT,ALL,MOD,
2021-W07,13347,,9747,3,,PTCSR04,10295909,PT,ALL,COM,
2021-W07,9563,,0,0,,PTCSR04,10295909,PT,ALL,AZ,
2021-W07,1,,3,0,,PTCSR03,10295909,PT,ALL,MOD,
2021-W07,37,,0,0,,PTCSR03,10295909,PT,ALL,AZ,
2021-W07,169,,5,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W07,2316,,2094,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W07,24,,151,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W07,446,,1508,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W07,1677,,0,0,,PT,10295909,PT,Age18_24,AZ,775701
2021-W07,16995,,3,0,,PT,10295909,PT,Age25_49,AZ,3360653
2021-W07,3490,,17286,7,,PT,10295909,PT,Age25_49,COM,3360653
2021-W07,127,,1039,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W07,2071,,8594,3,,PT,10295909,PT,Age50_59,COM,1485319
2021-W07,31,,289,0,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W07,10123,,1,0,,PT,10295909,PT,Age50_59,AZ,1485319
2021-W07,1493,,5811,3,,PT,10295909,PT,Age60_69,COM,1299674
2021-W07,12160,,1,0,,PT,10295909,PT,Age60_69,AZ,1299674
2021-W07,56,,138,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W07,294,,14,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W07,2014,,4615,2,,PT,10295909,PT,Age70_79,COM,981649
2021-W07,21,,0,0,,PT,10295909,PT,Age70_79,AZ,981649
2021-W07,8937,,1,1,,PT,10295909,PT,Age80+,MOD,675863
2021-W07,37482,,8999,3,,PT,10295909,PT,Age80+,COM,675863
2021-W07,8,,0,0,,PT,10295909,PT,Age80+,AZ,675863
2021-W08,16963,,3,0,,PTCSR05,10295909,PT,ALL,AZ,
2021-W08,30209,,6247,4,,PTCSR05,10295909,PT,ALL,COM,
2021-W08,107280,,16055,7,107640,PT,10295909,PT,ALL,COM,8578859
2021-W08,3505,,316,0,42000,PT,10295909,PT,ALL,MOD,8578859
2021-W08,8309,,1631,0,,PTCSR01,10295909,PT,ALL,COM,
2021-W08,3121,,1,0,,PTCSR01,10295909,PT,ALL,AZ,
2021-W08,24,,0,0,,PTCSR06,10295909,PT,ALL,AZ,
2021-W08,10,,11,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W08,1,,0,0,,PTCSR06,10295909,PT,ALL,MOD,
2021-W08,24262,,1,0,,PTCSR07,10295909,PT,ALL,AZ,
2021-W08,39085,,4089,1,,PTCSR07,10295909,PT,ALL,COM,
2021-W08,12954,,3,0,,PTCSR04,10295909,PT,ALL,AZ,
2021-W08,1420,,197,0,,PTCSR05,10295909,PT,ALL,MOD,
2021-W08,658,,85,0,,PTCSR07,10295909,PT,ALL,MOD,
2021-W08,60180,,8,0,0,PT,10295909,PT,ALL,AZ,8578859
2021-W08,24407,,3019,1,,PTCSR04,10295909,PT,ALL,COM,
2021-W08,537,,4,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W08,5251,,1052,1,,PTCSR02,10295909,PT,ALL,COM,
2021-W08,2829,,0,0,,PTCSR02,10295909,PT,ALL,AZ,
2021-W08,27,,0,0,,PTCSR03,10295909,PT,ALL,AZ,
2021-W08,9,,6,0,,PTCSR03,10295909,PT,ALL,COM,
2021-W08,1,,2,0,,PTCSR03,10295909,PT,ALL,MOD,
2021-W08,315,,7,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W08,573,,21,0,,PTCSR04,10295909,PT,ALL,MOD,
2021-W08,984,,2,0,,PT,10295909,PT,Age18_24,AZ,775701
2021-W08,206,,519,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W08,14,,13,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W08,8615,,5,0,,PT,10295909,PT,Age25_49,AZ,3360653
2021-W08,1970,,4946,3,,PT,10295909,PT,Age25_49,COM,3360653
2021-W08,88,,221,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W08,13,,54,0,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W08,1100,,2692,2,,PT,10295909,PT,Age50_59,COM,1485319
2021-W08,26075,,1,0,,PT,10295909,PT,Age50_59,AZ,1485319
2021-W08,73,,22,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W08,3172,,1685,0,,PT,10295909,PT,Age60_69,COM,1299674
2021-W08,24409,,0,0,,PT,10295909,PT,Age60_69,AZ,1299674
2021-W08,4650,,1332,0,,PT,10295909,PT,Age70_79,COM,981649
2021-W08,196,,4,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W08,77,,0,0,,PT,10295909,PT,Age70_79,AZ,981649
2021-W08,96161,,4856,2,,PT,10295909,PT,Age80+,COM,675863
2021-W08,20,,0,0,,PT,10295909,PT,Age80+,AZ,675863
2021-W08,3121,,2,0,,PT,10295909,PT,Age80+,MOD,675863
2021-W09,4798,,478,0,,PTCSR04,10295909,PT,ALL,MOD,
2021-W09,13956,,2,0,,PTCSR05,10295909,PT,ALL,AZ,
2021-W09,23554,,8935,1,,PTCSR05,10295909,PT,ALL,COM,
2021-W09,6804,,3249,1,,PTCSR05,10295909,PT,ALL,MOD,
2021-W09,23,,0,0,,PTCSR06,10295909,PT,ALL,AZ,
2021-W09,5,,10,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W09,1,,12,0,,PTCSR06,10295909,PT,ALL,MOD,
2021-W09,13427,,0,0,,PTCSR07,10295909,PT,ALL,AZ,
2021-W09,26183,,4757,0,,PTCSR07,10295909,PT,ALL,COM,
2021-W09,7779,,1548,0,,PTCSR07,10295909,PT,ALL,MOD,
2021-W09,38858,,3,0,81600,PT,10295909,PT,ALL,AZ,8578859
2021-W09,75084,,21962,2,101790,PT,10295909,PT,ALL,COM,8578859
2021-W09,20952,,5332,1,0,PT,10295909,PT,ALL,MOD,8578859
2021-W09,2205,,0,0,,PTCSR01,10295909,PT,ALL,AZ,
2021-W09,7310,,2779,0,,PTCSR01,10295909,PT,ALL,COM,
2021-W09,853,,26,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W09,1336,,0,0,,PTCSR02,10295909,PT,ALL,AZ,
2021-W09,2527,,392,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W09,713,,15,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W09,20,,0,0,,PTCSR03,10295909,PT,ALL,AZ,
2021-W09,2,,7,0,,PTCSR03,10295909,PT,ALL,COM,
2021-W09,4,,4,0,,PTCSR03,10295909,PT,ALL,MOD,
2021-W09,7891,,1,0,,PTCSR04,10295909,PT,ALL,AZ,
2021-W09,15503,,5082,1,,PTCSR04,10295909,PT,ALL,COM,
2021-W09,83,,515,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W09,3,,336,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W09,775,,0,0,,PT,10295909,PT,Age18_24,AZ,775701
2021-W09,29,,3387,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W09,831,,4390,0,,PT,10295909,PT,Age25_49,COM,3360653
2021-W09,6061,,0,0,,PT,10295909,PT,Age25_49,AZ,3360653
2021-W09,14,,811,1,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W09,16832,,0,0,,PT,10295909,PT,Age50_59,AZ,1485319
2021-W09,506,,2599,1,,PT,10295909,PT,Age50_59,COM,1485319
2021-W09,544,,550,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W09,15014,,2,0,,PT,10295909,PT,Age60_69,AZ,1299674
2021-W09,1795,,1663,0,,PT,10295909,PT,Age60_69,COM,1299674
2021-W09,3380,,234,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W09,3951,,1585,0,,PT,10295909,PT,Age70_79,COM,981649
2021-W09,132,,1,0,,PT,10295909,PT,Age70_79,AZ,981649
2021-W09,67910,,11184,1,,PT,10295909,PT,Age80+,COM,675863
2021-W09,44,,0,0,,PT,10295909,PT,Age80+,AZ,675863
2021-W09,16982,,14,0,,PT,10295909,PT,Age80+,MOD,675863
2021-W10,409,,44,0,,PTCSR04,10295909,PT,ALL,MOD,
2021-W10,6850,,13305,0,,PTCSR04,10295909,PT,ALL,COM,
2021-W10,45651,,6,0,163200,PT,10295909,PT,ALL,AZ,8578859
2021-W10,12305,,2,0,,PTCSR07,10295909,PT,ALL,AZ,
2021-W10,0,,1,0,,PTCSR06,10295909,PT,ALL,MOD,
2021-W10,3,,5,0,,PTCSR06,10295909,PT,ALL,COM,
2021-W10,67,,0,0,,PTCSR06,10295909,PT,ALL,AZ,
2021-W10,1578,,352,0,,PTCSR05,10295909,PT,ALL,MOD,
2021-W10,14008,,15584,0,,PTCSR05,10295909,PT,ALL,COM,
2021-W10,16621,,2,0,,PTCSR05,10295909,PT,ALL,AZ,
2021-W10,10028,,1,0,,PTCSR04,10295909,PT,ALL,AZ,
2021-W10,0,,1,0,,PTCSR03,10295909,PT,ALL,MOD,
2021-W10,9,,6,0,,PTCSR03,10295909,PT,ALL,COM,
2021-W10,188,,0,0,,PTCSR03,10295909,PT,ALL,AZ,
2021-W10,165,,2,0,,PTCSR02,10295909,PT,ALL,MOD,
2021-W10,1477,,1496,0,,PTCSR02,10295909,PT,ALL,COM,
2021-W10,3377,,1,0,,PTCSR02,10295909,PT,ALL,AZ,
2021-W10,169,,132,0,,PTCSR01,10295909,PT,ALL,MOD,
2021-W10,2527,,1519,0,,PTCSR01,10295909,PT,ALL,COM,
2021-W10,2375,,1260,0,0,PT,10295909,PT,ALL,MOD,8578859
2021-W10,37472,,44767,0,119340,PT,10295909,PT,ALL,COM,8578859
2021-W10,54,,728,0,,PTCSR07,10295909,PT,ALL,MOD,
2021-W10,3065,,0,0,,PTCSR01,10295909,PT,ALL,AZ,
2021-W10,12598,,12852,0,,PTCSR07,10295909,PT,ALL,COM,
2021-W10,0,,82,0,,PT,10295909,PT,Age18_24,MOD,775701
2021-W10,1053,,0,0,,PT,10295909,PT,Age18_24,AZ,775701
2021-W10,52,,403,0,,PT,10295909,PT,Age18_24,COM,775701
2021-W10,560,,3730,0,,PT,10295909,PT,Age25_49,COM,3360653
2021-W10,12282,,2,0,,PT,10295909,PT,Age25_49,AZ,3360653
2021-W10,17,,696,0,,PT,10295909,PT,Age25_49,MOD,3360653
2021-W10,12,,241,0,,PT,10295909,PT,Age50_59,MOD,1485319
2021-W10,316,,2163,0,,PT,10295909,PT,Age50_59,COM,1485319
2021-W10,11788,,2,0,,PT,10295909,PT,Age50_59,AZ,1485319
2021-W10,17,,164,0,,PT,10295909,PT,Age60_69,MOD,1299674
2021-W10,771,,1487,0,,PT,10295909,PT,Age60_69,COM,1299674
2021-W10,9795,,1,0,,PT,10295909,PT,Age60_69,AZ,1299674
2021-W10,187,,65,0,,PT,10295909,PT,Age70_79,MOD,981649
2021-W10,1433,,1986,0,,PT,10295909,PT,Age70_79,COM,981649
2021-W10,9356,,0,0,,PT,10295909,PT,Age70_79,AZ,981649
2021-W10,2142,,12,0,,PT,10295909,PT,Age80+,MOD,675863
2021-W10,34331,,34987,0,,PT,10295909,PT,Age80+,COM,675863
2021-W10,1375,,1,0,,PT,10295909,PT,Age80+,AZ,675863
2021-W04,0,0,0,0,,RO,19328838,RO,1_Age60+,MOD,4959074
2021-W04,251699,0,10780,0,,RO,19328838,RO,1_Age60+,COM,4959074
2021-W04,334815,0,95690,0,,RO,19328838,RO,1_Age<60,COM,10725145
2021-W04,0,0,0,0,,RO,19328838,RO,1_Age<60,MOD,10725145
2021-W04,586514,0,106470,0,926370,RO,19328838,RO,ALL,COM,15684219
2021-W04,0,0,0,0,36000,RO,19328838,RO,ALL,MOD,15684219
2021-W04,245858,0,105249,0,,RO,19328838,RO,HCW,COM,326627
2021-W04,0,0,0,0,,RO,19328838,RO,HCW,MOD,
2021-W04,0,0,0,0,,RO,19328838,RO,LTCF,MOD,
2021-W04,23621,0,0,0,,RO,19328838,RO,LTCF,COM,
2021-W05,30014,0,0,0,,RO,19328838,RO,1_Age60+,MOD,4959074
2021-W05,32709,0,15031,0,,RO,19328838,RO,1_Age60+,COM,4959074
2021-W05,1611,0,0,0,,RO,19328838,RO,1_Age<60,MOD,10725145
2021-W05,5979,0,78967,0,,RO,19328838,RO,1_Age<60,COM,10725145
2021-W05,38688,0,93998,0,163800,RO,19328838,RO,ALL,COM,15684219
2021-W05,31625,0,0,0,42000,RO,19328838,RO,ALL,MOD,15684219
2021-W05,492,0,0,0,,RO,19328838,RO,HCW,MOD,
2021-W05,2800,0,82729,0,,RO,19328838,RO,HCW,COM,326627
2021-W05,2753,0,6132,0,,RO,19328838,RO,LTCF,COM,
2021-W05,434,0,0,0,,RO,19328838,RO,LTCF,MOD,
2021-W06,0,0,0,0,,RO,19328838,RO,1_Age60+,AZ,4959074
2021-W06,1406,0,125104,0,,RO,19328838,RO,1_Age60+,COM,4959074
2021-W06,6592,0,1,0,,RO,19328838,RO,1_Age60+,MOD,4959074
